start,end,summary,location,id,cache_timestamp,calendar_id
2024-09-30 22:15:00,2024-09-30 23:30:00,Photography Walk,City Center,667,2025-07-06 17:54:00.000000,Personal Growth
2024-10-01 09:00:00,2024-10-01 12:30:00,Bug Fixing,Home,668,2025-07-13 18:46:36.039042,Productivity
2024-10-01 10:30:00,2024-10-01 13:45:00,Team Brainstorm,Co-working Space,669,2025-07-13 18:46:36.039034,Productivity
2024-10-01 15:00:00,2024-10-01 16:15:00,Streaming Series Binge,Home,670,2025-07-13 18:46:36.038979,Entertainment
2024-10-01 19:15:00,2024-10-01 21:45:00,Bank Visit,ATM,671,2025-07-13 18:46:36.039039,Errands
2024-10-02 08:00:00,2024-10-02 09:00:00,Documentation Creation,Office,672,2025-07-06 17:54:00.000000,Productivity
2024-10-02 09:00:00,2024-10-02 10:45:00,Strategic Planning Meeting,Off-site Venue,673,2025-07-06 17:54:00.000000,Productivity
2024-10-02 10:45:00,2024-10-02 12:30:00,Art Class,Art Studio,674,2025-07-06 17:54:00.000000,Personal Growth
2024-10-02 12:30:00,2024-10-02 13:45:00,Home Organization,Home,675,2025-07-06 17:54:00.000000,Errands
2024-10-02 13:45:00,2024-10-02 15:45:00,Post Office Visit,Post Office,676,2025-07-06 17:54:00.000000,Errands
2024-10-02 16:30:00,2024-10-02 18:15:00,Dry Cleaning Pickup,Dry Cleaners,677,2025-07-06 17:54:00.000000,Errands
2024-10-02 18:15:00,2024-10-02 19:15:00,Gardening,Garden,678,2025-07-06 17:54:00.000000,Personal Growth
2024-10-02 19:15:00,2024-10-02 20:00:00,Book Club Meeting,Café,679,2025-07-06 17:54:00.000000,Social
2024-10-02 20:00:00,2024-10-02 20:45:00,Bill Payments,Home,680,2025-07-06 17:54:00.000000,Errands
2024-10-02 21:00:00,2024-10-02 22:30:00,Report Drafting,Office,681,2025-07-06 17:54:00.000000,Productivity
2024-10-02 22:45:00,2024-10-02 23:59:00,Post Office Visit,Post Office,682,2025-07-06 17:54:00.000000,Errands
2024-10-03 09:15:00,2024-10-03 10:30:00,Client Follow-up,Online,683,2025-07-13 18:46:36.039051,Productivity
2024-10-03 11:00:00,2024-10-03 14:00:00,Outdoor Run,Park,684,2025-07-13 18:46:36.039047,Fitness
2024-10-04 08:30:00,2024-10-04 09:15:00,Karaoke Night,Home,685,2025-07-06 17:54:00.000000,Social
2024-10-04 09:15:00,2024-10-04 09:45:00,Goal Review,Home,686,2025-07-06 17:54:00.000000,Personal Growth
2024-10-04 09:45:00,2024-10-04 10:30:00,Data Analysis,Office,687,2025-07-06 17:54:00.000000,Productivity
2024-10-04 11:15:00,2024-10-04 11:45:00,Creative Writing,Home,688,2025-07-06 17:54:00.000000,Personal Growth
2024-10-04 12:30:00,2024-10-04 13:00:00,Sales Call,Office,689,2025-07-06 17:54:00.000000,Productivity
2024-10-04 13:00:00,2024-10-04 15:15:00,Client Presentation,Conference Center,690,2025-07-06 17:54:00.000000,Productivity
2024-10-04 15:30:00,2024-10-04 17:00:00,Marketing Campaign Planning,Online,691,2025-07-06 17:54:00.000000,Productivity
2024-10-04 17:00:00,2024-10-04 18:45:00,Code Review,Development Lab,692,2025-07-06 17:54:00.000000,Productivity
2024-10-04 18:45:00,2024-10-04 19:30:00,Networking Event,Event Hall,693,2025-07-06 17:54:00.000000,Social
2024-10-04 20:00:00,2024-10-04 20:30:00,Dinner with Friends,Restaurant,694,2025-07-06 17:54:00.000000,Social
2024-10-04 20:30:00,2024-10-04 23:00:00,Team Brainstorm,Co-working Space,695,2025-07-06 17:54:00.000000,Productivity
2024-10-05 08:45:00,2024-10-05 10:00:00,Outdoor Run,Park,696,2025-07-06 17:54:00.000000,Fitness
2024-10-05 10:00:00,2024-10-05 11:00:00,Vendor Meeting,Office,697,2025-07-06 17:54:00.000000,Productivity
2024-10-05 11:15:00,2024-10-05 12:15:00,Performance Review Prep,Home,698,2025-07-06 17:54:00.000000,Productivity
2024-10-05 12:15:00,2024-10-05 14:15:00,Karaoke Night,Home,699,2025-07-06 17:54:00.000000,Social
2024-10-05 14:15:00,2024-10-05 15:30:00,Haircut Appointment,Salon,700,2025-07-06 17:54:00.000000,Errands
2024-10-05 15:30:00,2024-10-05 16:15:00,Weekly Review & Planning,Quiet Space,701,2025-07-06 17:54:00.000000,Productivity
2024-10-05 17:00:00,2024-10-05 17:45:00,Quarterly Goal Setting,Off-site Venue,702,2025-07-06 17:54:00.000000,Productivity
2024-10-05 18:45:00,2024-10-05 19:30:00,Cleaning the Apartment,Home,703,2025-07-06 17:54:00.000000,Errands
2024-10-05 20:30:00,2024-10-05 21:15:00,Bookstore Browsing,Library,704,2025-07-06 17:54:00.000000,Personal Growth
2024-10-05 21:15:00,2024-10-05 22:45:00,Q&A Session,Meeting Room,705,2025-07-06 17:54:00.000000,Productivity
2024-10-05 22:45:00,2024-10-05 23:59:00,Puzzle Evening,Café,706,2025-07-06 17:54:00.000000,Entertainment
2024-10-06 09:30:00,2024-10-06 11:00:00,Street Food Tour,City Streets,707,2025-07-06 17:54:00.000000,Social
2024-10-06 11:00:00,2024-10-06 13:15:00,Social Gathering,Home,708,2025-07-06 17:54:00.000000,Social
2024-10-06 13:15:00,2024-10-06 14:15:00,Cleaning the Apartment,Home,709,2025-07-06 17:54:00.000000,Errands
2024-10-06 14:15:00,2024-10-06 16:15:00,Reading Hour,Café,710,2025-07-06 17:54:00.000000,Personal Growth
2024-10-06 16:15:00,2024-10-06 16:45:00,Pet Vet Appointment,Vet Clinic,711,2025-07-06 17:54:00.000000,Errands
2024-10-06 16:45:00,2024-10-06 18:15:00,User Feedback Session,Office,712,2025-07-06 17:54:00.000000,Productivity
2024-10-06 18:15:00,2024-10-06 18:45:00,Shopping for Clothes,Boutique,713,2025-07-06 17:54:00.000000,Shopping
2024-10-06 19:30:00,2024-10-06 20:00:00,Board Game Night,Café,714,2025-07-06 17:54:00.000000,Entertainment
2024-10-06 20:00:00,2024-10-06 22:00:00,Coffee with Colleague,Café,715,2025-07-06 17:54:00.000000,Social
2024-10-06 22:30:00,2024-10-06 23:59:00,Coffee with Colleague,Café,716,2025-07-06 17:54:00.000000,Social
2024-10-07 09:30:00,2024-10-07 11:45:00,Morning Yoga & Meditation,Yoga Studio,717,2025-07-06 17:54:00.000000,Fitness
2024-10-07 11:45:00,2024-10-07 13:00:00,Morning Yoga & Meditation,Yoga Studio,718,2025-07-06 17:54:00.000000,Fitness
2024-10-07 13:00:00,2024-10-07 13:45:00,Music Practice,Home,719,2025-07-06 17:54:00.000000,Personal Growth
2024-10-07 14:30:00,2024-10-07 16:30:00,Online Course Study,Home,720,2025-07-06 17:54:00.000000,Personal Growth
2024-10-07 17:00:00,2024-10-07 17:30:00,Cycling Tour,Bike Trail,721,2025-07-06 17:54:00.000000,Fitness
2024-10-07 17:30:00,2024-10-07 18:00:00,Journaling,Café,722,2025-07-06 17:54:00.000000,Personal Growth
2024-10-07 18:00:00,2024-10-07 19:15:00,Language Lesson,Home,723,2025-07-06 17:54:00.000000,Personal Growth
2024-10-07 20:15:00,2024-10-07 21:45:00,Gym Session,Gym,724,2025-07-06 17:54:00.000000,Fitness
2024-10-07 21:45:00,2024-10-07 23:45:00,Karaoke Night,Home,725,2025-07-06 17:54:00.000000,Social
2024-10-08 09:45:00,2024-10-08 10:45:00,Q&A Session,Online,726,2025-07-06 17:54:00.000000,Productivity
2024-10-08 10:45:00,2024-10-08 12:15:00,Podcast Listening,Home,727,2025-07-06 17:54:00.000000,Entertainment
2024-10-08 12:15:00,2024-10-08 13:00:00,Gym Session,Gym,728,2025-07-06 17:54:00.000000,Fitness
2024-10-08 13:00:00,2024-10-08 13:30:00,Group Workout,Park,729,2025-07-06 17:54:00.000000,Fitness
2024-10-08 13:30:00,2024-10-08 14:45:00,Language Lesson,Home,730,2025-07-06 17:54:00.000000,Personal Growth
2024-10-08 14:45:00,2024-10-08 15:30:00,Street Food Tour,Market,731,2025-07-06 17:54:00.000000,Social
2024-10-08 15:45:00,2024-10-08 16:45:00,Music Practice,Rehearsal Space,732,2025-07-06 17:54:00.000000,Personal Growth
2024-10-08 17:15:00,2024-10-08 18:15:00,Marketing Campaign Planning,Office,733,2025-07-06 17:54:00.000000,Productivity
2024-10-08 18:15:00,2024-10-08 20:30:00,Art Class,Art Studio,734,2025-07-06 17:54:00.000000,Personal Growth
2024-10-08 20:30:00,2024-10-08 22:30:00,Vendor Meeting,Office,735,2025-07-06 17:54:00.000000,Productivity
2024-10-09 08:45:00,2024-10-09 10:30:00,Post Office Visit,Post Office,736,2025-07-06 17:54:00.000000,Errands
2024-10-09 10:45:00,2024-10-09 13:00:00,Outdoor Run,Park,737,2025-07-06 17:54:00.000000,Fitness
2024-10-09 13:45:00,2024-10-09 14:45:00,Networking Event,Online,738,2025-07-06 17:54:00.000000,Social
2024-10-09 14:45:00,2024-10-09 16:15:00,Project Debrief,Online,739,2025-07-06 17:54:00.000000,Productivity
2024-10-09 16:15:00,2024-10-09 17:15:00,Group Workout,Park,740,2025-07-06 17:54:00.000000,Fitness
2024-10-09 18:00:00,2024-10-09 19:00:00,Board Game Night,Café,741,2025-07-06 17:54:00.000000,Entertainment
2024-10-09 19:00:00,2024-10-09 21:30:00,Guided Stretching,Home,742,2025-07-06 17:54:00.000000,Fitness
2024-10-09 21:30:00,2024-10-09 22:30:00,Concert/Show,Concert Hall,743,2025-07-06 17:54:00.000000,Entertainment
2024-10-09 22:30:00,2024-10-09 23:59:00,User Feedback Session,Online,744,2025-07-06 17:54:00.000000,Productivity
2024-10-10 07:30:00,2024-10-10 08:15:00,Team Brainstorm,Co-working Space,745,2025-07-06 17:54:00.000000,Productivity
2024-10-10 08:15:00,2024-10-10 10:15:00,Swimming Laps,Pool,746,2025-07-06 17:54:00.000000,Fitness
2024-10-10 11:15:00,2024-10-10 12:15:00,Virtual Meetup,Online,747,2025-07-06 17:54:00.000000,Social
2024-10-10 12:15:00,2024-10-10 14:15:00,Bill Payments,Home,748,2025-07-06 17:54:00.000000,Errands
2024-10-10 15:00:00,2024-10-10 15:30:00,Dinner with Friends,Restaurant,749,2025-07-06 17:54:00.000000,Social
2024-10-10 15:30:00,2024-10-10 18:00:00,Learning a New Skill,Online,750,2025-07-06 17:54:00.000000,Personal Growth
2024-10-10 18:00:00,2024-10-10 18:30:00,Project Debrief,Office,751,2025-07-06 17:54:00.000000,Productivity
2024-10-10 18:30:00,2024-10-10 19:45:00,Team Brainstorm,Office,752,2025-07-06 17:54:00.000000,Productivity
2024-10-10 20:15:00,2024-10-10 21:45:00,Post Office Visit,Post Office,753,2025-07-06 17:54:00.000000,Errands
2024-10-10 22:45:00,2024-10-10 23:59:00,Music Practice,Home,754,2025-07-06 17:54:00.000000,Personal Growth
2024-10-11 08:45:00,2024-10-11 12:15:00,Swimming Laps,Pool,755,2025-07-13 18:46:36.039055,Fitness
2024-10-11 12:00:00,2024-10-11 14:15:00,Coffee with Mentor,Café,756,2025-07-13 18:46:36.039059,Social
2024-10-11 12:30:00,2024-10-11 15:00:00,Fitness Class,Community Center,757,2025-07-13 18:46:36.039062,Fitness
2024-10-12 08:30:00,2024-10-12 10:30:00,Vendor Meeting,Office,758,2025-07-06 17:54:00.000000,Productivity
2024-10-12 10:30:00,2024-10-12 12:15:00,Team Brainstorm,Online,759,2025-07-06 17:54:00.000000,Productivity
2024-10-12 12:15:00,2024-10-12 13:45:00,DIY Home Project,Home,760,2025-07-06 17:54:00.000000,Errands
2024-10-12 14:30:00,2024-10-12 15:30:00,Task Prioritization,Office,761,2025-07-06 17:54:00.000000,Productivity
2024-10-12 15:30:00,2024-10-12 16:15:00,Marketing Campaign Planning,Office,762,2025-07-06 17:54:00.000000,Productivity
2024-10-12 16:15:00,2024-10-12 17:15:00,Goal Review,Home,763,2025-07-06 17:54:00.000000,Personal Growth
2024-10-12 17:45:00,2024-10-12 20:00:00,Cleaning the Apartment,Home,764,2025-07-06 17:54:00.000000,Errands
2024-10-12 20:15:00,2024-10-12 21:30:00,Cycling Tour,Bike Trail,765,2025-07-06 17:54:00.000000,Fitness
2024-10-12 21:30:00,2024-10-12 22:30:00,Vehicle Refueling,Gas Station,766,2025-07-06 17:54:00.000000,Errands
2024-10-12 22:30:00,2024-10-12 23:15:00,Streaming Series Binge,Home,767,2025-07-06 17:54:00.000000,Entertainment
2024-10-13 09:45:00,2024-10-13 12:15:00,Code Review,Development Lab,768,2025-07-06 17:54:00.000000,Productivity
2024-10-13 12:15:00,2024-10-13 14:15:00,Client Presentation,Online,769,2025-07-06 17:54:00.000000,Productivity
2024-10-13 14:15:00,2024-10-13 15:15:00,Grocery Shopping,Supermarket,770,2025-07-06 17:54:00.000000,Shopping
2024-10-13 15:15:00,2024-10-13 17:15:00,Streaming Series Binge,Home,771,2025-07-06 17:54:00.000000,Entertainment
2024-10-13 17:15:00,2024-10-13 18:15:00,Bill Payments,Home,772,2025-07-06 17:54:00.000000,Errands
2024-10-13 18:45:00,2024-10-13 20:15:00,Karaoke Night,Home,773,2025-07-06 17:54:00.000000,Social
2024-10-13 20:15:00,2024-10-13 21:45:00,Laundry Day,Home,774,2025-07-06 17:54:00.000000,Errands
2024-10-13 22:15:00,2024-10-13 23:00:00,Street Food Tour,City Streets,775,2025-07-06 17:54:00.000000,Social
2024-10-14 07:30:00,2024-10-14 08:45:00,Guided Stretching,Home,776,2025-07-06 17:54:00.000000,Fitness
2024-10-14 08:45:00,2024-10-14 09:45:00,Tech Conference,Convention Center,777,2025-07-06 17:54:00.000000,Personal Growth
2024-10-14 09:45:00,2024-10-14 11:15:00,Skill Workshop,Community Center,778,2025-07-06 17:54:00.000000,Personal Growth
2024-10-14 11:15:00,2024-10-14 13:15:00,Vendor Meeting,Office,779,2025-07-06 17:54:00.000000,Productivity
2024-10-14 13:45:00,2024-10-14 14:45:00,Social Gathering,Home,780,2025-07-06 17:54:00.000000,Social
2024-10-14 14:45:00,2024-10-14 16:00:00,Swimming Laps,Pool,781,2025-07-06 17:54:00.000000,Fitness
2024-10-14 16:00:00,2024-10-14 17:45:00,Book Club Meeting,Library,782,2025-07-06 17:54:00.000000,Social
2024-10-14 17:45:00,2024-10-14 18:45:00,Sales Call,Office,783,2025-07-06 17:54:00.000000,Productivity
2024-10-14 18:45:00,2024-10-14 19:30:00,Language Lesson,Home,784,2025-07-06 17:54:00.000000,Personal Growth
2024-10-14 19:30:00,2024-10-14 20:45:00,Concert/Show,Club,785,2025-07-06 17:54:00.000000,Entertainment
2024-10-14 20:45:00,2024-10-14 22:45:00,Goal Review,Café,786,2025-07-06 17:54:00.000000,Personal Growth
2024-10-15 09:45:00,2024-10-15 12:15:00,Picking up Prescriptions,Pharmacy,787,2025-07-06 17:54:00.000000,Errands
2024-10-15 12:15:00,2024-10-15 14:30:00,Lunch Break,Restaurant,788,2025-07-06 17:54:00.000000,Social
2024-10-15 15:30:00,2024-10-15 16:00:00,Reading Hour,Library,789,2025-07-06 17:54:00.000000,Personal Growth
2024-10-15 16:00:00,2024-10-15 18:00:00,Client Presentation,Online,790,2025-07-06 17:54:00.000000,Productivity
2024-10-15 18:00:00,2024-10-15 18:45:00,Street Food Tour,City Streets,791,2025-07-06 17:54:00.000000,Social
2024-10-15 18:45:00,2024-10-15 19:30:00,Data Analysis,Research Lab,792,2025-07-06 17:54:00.000000,Productivity
2024-10-15 19:30:00,2024-10-15 20:15:00,Guided Stretching,Studio,793,2025-07-06 17:54:00.000000,Fitness
2024-10-15 20:15:00,2024-10-15 22:30:00,Dentist Appointment,Dental Clinic,794,2025-07-06 17:54:00.000000,Errands
2024-10-15 22:30:00,2024-10-15 23:00:00,Concert/Show,Concert Hall,795,2025-07-06 17:54:00.000000,Entertainment
2024-10-16 08:30:00,2024-10-16 09:30:00,Performance Review Prep,Home,796,2025-07-06 17:54:00.000000,Productivity
2024-10-16 09:30:00,2024-10-16 12:00:00,Learning a New Skill,Home,797,2025-07-06 17:54:00.000000,Personal Growth
2024-10-16 12:00:00,2024-10-16 14:00:00,Deep Work Session,Home,798,2025-07-06 17:54:00.000000,Productivity
2024-10-16 15:00:00,2024-10-16 16:00:00,Sales Call,Office,799,2025-07-06 17:54:00.000000,Productivity
2024-10-16 16:00:00,2024-10-16 16:45:00,Photography Walk,Park,800,2025-07-06 17:54:00.000000,Personal Growth
2024-10-16 16:45:00,2024-10-16 19:00:00,Gym Class,Studio,801,2025-07-06 17:54:00.000000,Fitness
2024-10-16 19:00:00,2024-10-16 19:30:00,Volunteer Work,Local Charity,802,2025-07-06 17:54:00.000000,Social
2024-10-16 19:30:00,2024-10-16 20:30:00,Shopping for Clothes,Boutique,803,2025-07-06 17:54:00.000000,Shopping
2024-10-16 20:30:00,2024-10-16 21:30:00,Post Office Visit,Post Office,804,2025-07-06 17:54:00.000000,Errands
2024-10-16 22:00:00,2024-10-16 22:30:00,Gym Class,Studio,805,2025-07-06 17:54:00.000000,Fitness
2024-10-16 22:45:00,2024-10-16 23:59:00,Data Analysis,Office,806,2025-07-06 17:54:00.000000,Productivity
2024-10-17 07:00:00,2024-10-17 08:00:00,Coffee with Mentor,Online,807,2025-07-06 17:54:00.000000,Social
2024-10-17 08:30:00,2024-10-17 11:00:00,Inbox Zero Session,Home,808,2025-07-06 17:54:00.000000,Productivity
2024-10-17 11:00:00,2024-10-17 13:15:00,Pilates Class,Pilates Studio,809,2025-07-06 17:54:00.000000,Fitness
2024-10-17 13:15:00,2024-10-17 15:15:00,Vendor Meeting,Online,810,2025-07-06 17:54:00.000000,Productivity
2024-10-17 15:45:00,2024-10-17 16:45:00,Karaoke Night,Karaoke Bar,811,2025-07-06 17:54:00.000000,Entertainment
2024-10-17 17:15:00,2024-10-17 17:45:00,User Feedback Session,Office,812,2025-07-06 17:54:00.000000,Productivity
2024-10-17 17:45:00,2024-10-17 19:15:00,Hardware Repair,Repair Shop,813,2025-07-06 17:54:00.000000,Errands
2024-10-17 19:15:00,2024-10-17 21:00:00,Family Dinner,Grandparents' Home,814,2025-07-06 17:54:00.000000,Social
2024-10-17 21:00:00,2024-10-17 23:30:00,Shopping for Clothes,Boutique,815,2025-07-06 17:54:00.000000,Shopping
2024-10-18 07:15:00,2024-10-18 09:45:00,Virtual Meetup,Online,816,2025-07-06 17:54:00.000000,Social
2024-10-18 09:45:00,2024-10-18 11:45:00,Concert/Show,Concert Hall,817,2025-07-06 17:54:00.000000,Entertainment
2024-10-18 11:45:00,2024-10-18 13:30:00,Souk/Market Visit,Carmel Market,818,2025-07-06 17:54:00.000000,Shopping
2024-10-18 13:30:00,2024-10-18 15:45:00,Social Gathering,Home,819,2025-07-06 17:54:00.000000,Social
2024-10-18 16:00:00,2024-10-18 17:30:00,Street Food Tour,Market,820,2025-07-06 17:54:00.000000,Social
2024-10-18 18:30:00,2024-10-18 19:30:00,Sporting Event,Stadium,821,2025-07-06 17:54:00.000000,Entertainment
2024-10-18 20:00:00,2024-10-18 22:30:00,Streaming Series Binge,Home,822,2025-07-06 17:54:00.000000,Entertainment
2024-10-19 09:30:00,2024-10-19 10:00:00,Picnic in the Park,Park,823,2025-07-06 17:54:00.000000,Social
2024-10-19 10:00:00,2024-10-19 11:45:00,Pilates Class,Home,824,2025-07-06 17:54:00.000000,Fitness
2024-10-19 12:45:00,2024-10-19 13:30:00,Concert/Show,Outdoor Amphitheater,825,2025-07-06 17:54:00.000000,Entertainment
2024-10-19 13:30:00,2024-10-19 14:45:00,HR Interview,Office,826,2025-07-06 17:54:00.000000,Productivity
2024-10-19 14:45:00,2024-10-19 16:45:00,Inbox Zero Session,Office,827,2025-07-06 17:54:00.000000,Productivity
2024-10-19 16:45:00,2024-10-19 17:15:00,Project Debrief,Meeting Room,828,2025-07-06 17:54:00.000000,Productivity
2024-10-19 17:15:00,2024-10-19 18:45:00,Language Lesson,Home,829,2025-07-06 17:54:00.000000,Personal Growth
2024-10-19 19:00:00,2024-10-19 21:00:00,Fitness Class,Gym,830,2025-07-06 17:54:00.000000,Fitness
2024-10-19 21:00:00,2024-10-19 23:15:00,DIY Home Project,Home,831,2025-07-06 17:54:00.000000,Errands
2024-10-20 07:15:00,2024-10-20 08:00:00,Morning Yoga & Meditation,Park,832,2025-07-06 17:54:00.000000,Fitness
2024-10-20 08:00:00,2024-10-20 09:45:00,Personal Training,Gym,833,2025-07-06 17:54:00.000000,Fitness
2024-10-20 09:45:00,2024-10-20 11:45:00,Client Presentation,Online,834,2025-07-06 17:54:00.000000,Productivity
2024-10-20 12:00:00,2024-10-20 13:45:00,Learning a New Skill,Online,835,2025-07-06 17:54:00.000000,Personal Growth
2024-10-20 13:45:00,2024-10-20 16:00:00,Performance Review Prep,Home,836,2025-07-06 17:54:00.000000,Productivity
2024-10-20 16:00:00,2024-10-20 16:45:00,Project Debrief,Online,837,2025-07-06 17:54:00.000000,Productivity
2024-10-20 17:00:00,2024-10-20 17:30:00,Streaming Series Binge,Home,838,2025-07-06 17:54:00.000000,Entertainment
2024-10-20 17:45:00,2024-10-20 20:00:00,Picnic in the Park,Park,839,2025-07-06 17:54:00.000000,Social
2024-10-20 20:00:00,2024-10-20 20:45:00,Karaoke Night,Home,840,2025-07-06 17:54:00.000000,Social
2024-10-20 21:15:00,2024-10-20 22:00:00,Gym Class,Studio,841,2025-07-06 17:54:00.000000,Fitness
2024-10-20 22:00:00,2024-10-20 23:30:00,Zumba Class,Gym,842,2025-07-06 17:54:00.000000,Fitness
2024-10-21 09:30:00,2024-10-21 12:00:00,Meditation Workshop,Online,843,2025-07-06 17:54:00.000000,Personal Growth
2024-10-21 12:00:00,2024-10-21 12:45:00,Personal Training,Gym,844,2025-07-06 17:54:00.000000,Fitness
2024-10-21 12:45:00,2024-10-21 13:15:00,Cleaning the Apartment,Home,845,2025-07-06 17:54:00.000000,Errands
2024-10-21 13:15:00,2024-10-21 13:45:00,Fitness Class,Gym,846,2025-07-06 17:54:00.000000,Fitness
2024-10-21 13:45:00,2024-10-21 14:30:00,Data Analysis,Home,847,2025-07-06 17:54:00.000000,Productivity
2024-10-21 14:30:00,2024-10-21 17:00:00,Art Class,Community Center,848,2025-07-06 17:54:00.000000,Personal Growth
2024-10-21 17:00:00,2024-10-21 17:45:00,Music Practice,Music School,849,2025-07-06 17:54:00.000000,Personal Growth
2024-10-21 18:00:00,2024-10-21 20:15:00,Haircut Appointment,Salon,850,2025-07-06 17:54:00.000000,Errands
2024-10-21 20:45:00,2024-10-21 22:30:00,Home Organization,Home,851,2025-07-06 17:54:00.000000,Errands
2024-10-21 22:30:00,2024-10-21 23:59:00,Art Class,Online,852,2025-07-06 17:54:00.000000,Personal Growth
2024-10-22 07:30:00,2024-10-22 09:45:00,Hardware Repair,Repair Shop,853,2025-07-06 17:54:00.000000,Errands
2024-10-22 09:45:00,2024-10-22 11:00:00,Post Office Visit,Post Office,854,2025-07-06 17:54:00.000000,Errands
2024-10-22 11:00:00,2024-10-22 13:00:00,Gym Class,Studio,855,2025-07-06 17:54:00.000000,Fitness
2024-10-22 13:00:00,2024-10-22 13:45:00,Project Debrief,Meeting Room,856,2025-07-06 17:54:00.000000,Productivity
2024-10-22 13:45:00,2024-10-22 14:30:00,Karaoke Night,Karaoke Bar,857,2025-07-06 17:54:00.000000,Entertainment
2024-10-22 14:30:00,2024-10-22 16:30:00,Street Food Tour,City Streets,858,2025-07-06 17:54:00.000000,Social
2024-10-22 16:30:00,2024-10-22 17:45:00,Deep Work Session,Office,859,2025-07-06 17:54:00.000000,Productivity
2024-10-22 18:30:00,2024-10-22 19:15:00,Social Gathering,Bar,860,2025-07-06 17:54:00.000000,Social
